order_id,worker_id,estimated_profit
10635,3562,10.37494
10635,3970,11.31484
10635,3986,11.08251
10635,4044,5.68064
10635,4244,10.6054
10635,1048,9.87116
49342,58,8.83493
49342,110,8.86042
49342,149,9.92093
49342,411,9.11275
49342,475,10.19624
49342,770,10.07087
49342,772,9.60794
49342,813,9.5259
49342,935,9.88162
49342,976,6.41166
49342,1057,6.26104
49342,1072,10.01608
49342,1096,8.80082
49342,1121,10.19773
49342,1279,10.31062
49342,1339,10.27811
49342,1493,6.64804
49342,1511,10.09175
49342,1534,5.27577
49342,1751,8.89866
49342,1886,8.77195
49342,2129,8.07511
49342,2253,10.27832
49342,2318,10.22165
49342,2353,9.73972
49342,2679,8.79689
49342,2971,8.81797
49342,3026,9.68353
49342,3036,8.43297
49342,3114,9.10767
49342,3121,8.75819
49342,3124,6.45214
49342,3363,10.31014
49342,3364,8.74284
49342,3562,8.75861
49342,3970,9.74127
49342,3986,9.46853
49342,4044,4.08493
49342,4244,8.99065
49342,1048,8.30514
46117,58,9.39096
46117,110,9.36989
46117,149,8.17351
46117,411,9.19542
46117,475,8.06358
46117,770,8.13799
46117,772,8.35871
46117,813,8.33637
46117,935,7.92504
46117,976,9.56524
46117,1057,6.75231
46117,1072,8.17229
46117,1096,8.12788
46117,1121,8.05663
46117,1279,7.99591
46117,1339,8.02214
46117,1493,10.39757
46117,1511,8.11549
46117,1534,9.80698
46117,1751,9.39157
46117,1886,9.42956
46117,2129,10.14534
46117,2253,8.01855
46117,2318,8.04186
46117,2353,8.25945
46117,2679,9.42374
46117,2971,9.40943
46117,3026,7.52589
46117,3036,6.59425
46117,3114,9.20045
46117,3121,9.43634
46117,3124,7.65165
46117,3363,7.98858
46117,3364,9.56446
46117,3562,9.45332
46117,3970,7.50146
46117,3986,8.5648
46117,4044,5.34512
46117,4244,9.15176
46117,1048,5.90842
46095,58,11.5827
46095,110,11.60819
46095,149,12.6687
46095,411,11.86052
46095,475,12.94401
46095,770,12.81864
46095,772,12.35571
46095,813,12.27367
46095,935,12.62939
46095,976,9.15944
46095,1057,9.00881
46095,1072,12.76386
46095,1096,11.54859
46095,1121,12.9455
46095,1279,13.0584
46095,1339,13.02588
46095,1493,9.39582
46095,1511,12.83952
46095,1534,8.02355
46095,1751,11.64643
46095,1886,11.51972
46095,2129,10.82288
46095,2253,13.02609
46095,2318,12.96942
46095,2353,12.4875
46095,2679,11.54466
46095,2971,11.56575
46095,3026,12.43131
46095,3036,11.18074
46095,3114,11.85544
46095,3121,11.50597
46095,3124,9.19992
46095,3363,13.05792
46095,3364,11.49061
46095,3562,11.50638
46095,3970,12.48905
46095,3986,12.2163
46095,4044,6.83271
46095,4244,11.73843
46095,1048,11.05291
23361,58,10.26259
23361,110,10.23659
23361,149,8.82662
23361,411,9.89715
23361,475,8.80942
23361,770,8.8452
23361,772,8.9212
23361,813,8.86849
23361,935,8.55938
23361,976,12.2623
23361,1057,9.20187
23361,1072,8.86334
23361,1096,8.46629
23361,1121,8.80113
23361,1279,8.78351
23361,1339,8.79958
23361,1493,12.45329
23361,1511,8.82667
23361,1534,13.61602
23361,1751,10.1566
23361,1886,10.32978
23361,2129,10.97353
23361,2253,8.7936
23361,2318,8.79362
23361,2353,8.85717
23361,2679,10.30091
23361,2971,10.27846
23361,3026,8.55002
23361,3036,7.95292
23361,3114,9.90461
23361,3121,10.34448
23361,3124,10.20086
23361,3363,8.7692
23361,3364,10.24299
23361,3562,10.34034
23361,3970,8.49439
23361,3986,9.10767
23361,4044,8.39836
23361,4244,10.11245
23361,1048,6.97101
36317,58,8.6653
36317,110,8.6738
36317,149,7.51373
36317,411,8.3616
36317,475,7.56101
36317,770,7.5735
36317,772,7.4901
36317,813,7.40216
36317,935,7.25196
36317,976,6.33201
36317,1057,5.4008
36317,1072,7.57898
36317,1096,6.7129
36317,1121,7.55242
36317,1279,7.55037
36317,1339,7.56335
36317,1493,6.60148
36317,1511,7.55864
36317,1534,5.22815
36317,1751,8.50624
36317,1886,8.65458
36317,2129,7.94219
36317,2253,7.5568
36317,2318,7.54837
36317,2353,7.48217
36317,2679,8.64559
36317,2971,8.6495
36317,3026,7.25075
36317,3036,6.30281
36317,3114,8.36862
36317,3121,8.65118
36317,3124,5.90222
36317,3363,7.53453
36317,3364,8.30309
36317,3562,8.62706
36317,3970,7.21476
36317,3986,7.60754
36317,4044,3.38499
36317,4244,8.88547
36317,1048,5.62889
16964,58,11.78735
16964,110,11.79585
16964,149,10.63579
16964,411,11.48365
16964,475,10.68306
16964,770,10.69555
16964,772,10.61215
16964,813,10.52421
16964,935,10.37401
16964,976,9.45406
16964,1057,8.52285
16964,1072,10.70103
16964,1096,9.83495
16964,1121,10.67447
16964,1279,10.67242
16964,1339,10.6854
16964,1493,9.72353
16964,1511,10.6807
16964,1534,8.3502
16964,1751,11.62829
16964,1886,11.77663
16964,2129,11.06424
16964,2253,10.67885
16964,2318,10.67042
16964,2353,10.60422
16964,2679,11.76764
16964,2971,11.77155
16964,3026,10.3728
16964,3036,9.42486
16964,3114,11.49067
16964,3121,11.77323
16964,3124,9.02427
16964,3363,10.65659
16964,3364,11.42515
16964,3562,11.74911
16964,3970,10.33681
16964,3986,10.7296
16964,4044,6.50704
16964,4244,12.00752
16964,1048,8.75094
42727,58,8.73741
42727,110,8.71587
42727,149,7.3038
42727,411,8.28808
42727,475,7.31828
42727,770,7.34467
42727,772,7.32328
42727,813,7.2444
42727,935,7.03727
42727,976,6.44711
42727,1057,5.27445
42727,1072,7.35665
42727,1096,6.60857
42727,1121,7.30987
42727,1279,7.29499
42727,1339,7.31108
42727,1493,6.77116
42727,1511,7.32775
42727,1534,5.40117
42727,1751,8.52999
42727,1886,8.80754
42727,2129,8.14872
42727,2253,7.30506
42727,2318,7.3034
42727,2353,7.29593
42727,2679,8.76235
42727,2971,8.7415
42727,3026,6.95909
42727,3036,6.0169
42727,3114,8.29639
42727,3121,8.82325
42727,3124,5.83895
42727,3363,7.28075
42727,3364,8.39207
42727,3562,8.78533
42727,3970,6.92503
42727,3986,7.4663
42727,4044,3.30995
42727,4244,8.59724
42727,1048,5.33708
49252,58,13.10705
49252,110,13.13288
49252,149,14.47998
49252,411,13.50031
49252,475,14.19579
49252,770,14.31971
49252,772,14.31795
49252,813,14.23839
49252,935,14.26926
49252,976,10.56758
49252,1057,10.03891
49252,1072,14.37059
49252,1096,13.47945
49252,1121,14.19724
49252,1279,14.06511
49252,1339,14.09995
49252,1493,10.91554
49252,1511,14.3038
49252,1534,9.56241
49252,1751,13.23911
49252,1886,13.0333
49252,2129,12.42116
49252,2253,14.10501
49252,2318,14.17336
49252,2353,14.45259
49252,2679,13.06978
49252,2971,13.09373
49252,3026,13.29897
49252,3036,12.04683
49252,3114,13.4929
49252,3121,13.01637
49252,3124,10.33036
49252,3363,14.08038
49252,3364,13.14485
49252,3562,13.02971
49252,3970,13.35419
49252,3986,14.14517
49252,4044,7.89413
49252,4244,13.17326
49252,1048,11.99252
61601,58,9.75861
61601,110,9.78445
61601,149,11.13155
61601,411,10.15187
61601,475,10.84736
61601,770,10.97128
61601,772,10.96951
61601,813,10.88995
61601,935,10.92083
61601,976,7.21915
61601,1057,6.69048
61601,1072,11.02215
61601,1096,10.13102
61601,1121,10.8488
61601,1279,10.71668
61601,1339,10.75152
61601,1493,7.56711
61601,1511,10.95537
61601,1534,6.21398
61601,1751,9.89067
61601,1886,9.68486
61601,2129,9.07273
61601,2253,10.75658
61601,2318,10.82493
61601,2353,11.10415
61601,2679,9.72135
61601,2971,9.7453
61601,3026,9.95053
61601,3036,8.6984
61601,3114,10.14446
61601,3121,9.66794
61601,3124,6.98193
61601,3363,10.73195
61601,3364,9.79642
61601,3562,9.68128
61601,3970,10.00576
61601,3986,10.79673
61601,4044,4.54569
61601,4244,9.82483
61601,1048,8.64409
10575,58,11.38484
10575,110,11.41032
10575,149,12.47083
10575,411,11.66266
10575,475,12.74614
10575,770,12.62077
10575,772,12.15784
10575,813,12.0758
10575,935,12.43152
10575,976,8.96157
10575,1057,8.81094
10575,1072,12.56599
10575,1096,11.35072
10575,1121,12.74763
10575,1279,12.86053
10575,1339,12.82802
10575,1493,9.19795
10575,1511,12.64165
10575,1534,7.82568
10575,1751,11.44857
10575,1886,11.32186
10575,2129,10.62501
10575,2253,12.82822
10575,2318,12.77155
10575,2353,12.28963
10575,2679,11.3468
10575,2971,11.36788
10575,3026,12.23344
10575,3036,10.98287
10575,3114,11.65757
10575,3121,11.3081
10575,3124,9.00205
10575,3363,12.86005
10575,3364,11.29274
10575,3562,11.30851
10575,3970,12.29118
10575,3986,12.01843
10575,4044,6.63484
10575,4244,11.54056
10575,1048,10.85504
55434,58,11.85654
55434,110,11.86539
55434,149,10.76555
55434,411,11.57375
55434,475,10.82351
55434,770,10.83114
55434,772,10.73
55434,813,10.64006
55434,935,10.50591
55434,976,9.56529
55434,1057,8.68486
55434,1072,10.83446
55434,1096,9.9401
55434,1121,10.81488
55434,1279,10.8177
55434,1339,10.82943
55434,1493,9.81866
55434,1511,10.81702
55434,1534,8.44484
55434,1751,11.70262
55434,1886,11.84739
55434,2129,11.14062
55434,2253,10.82268
55434,2318,10.81172
55434,2353,10.72726
55434,2679,11.83703
55434,2971,11.84072
55434,3026,10.53813
55434,3036,9.59971
55434,3114,11.58041
55434,3121,11.84489
55434,3124,9.17508
55434,3363,10.80127
55434,3364,11.4967
55434,3562,11.81944
55434,3970,10.50026
55434,3986,10.84071
55434,4044,6.66099
55434,4244,12.11038
55434,1048,8.91674
26654,58,10.79663
26654,110,10.80524
26654,149,9.62928
26654,411,10.48804
26654,475,9.67337
26654,770,9.68731
26654,772,9.60912
26654,813,9.52177
26654,935,9.36693
26654,976,8.44873
26654,1057,7.5036
26654,1072,9.69342
26654,1096,8.83565
26654,1121,9.66479
26654,1279,9.66127
26654,1339,9.67463
26654,1493,8.72315
26654,1511,9.67223
26654,1534,7.35004
26654,1751,10.63681
26654,1886,10.78465
26654,2129,10.07009
26654,2253,9.66814
26654,2318,9.66047
26654,2353,9.59969
26654,2679,10.77655
26654,2971,10.78075
26654,3026,9.35538
26654,3036,8.40401
26654,3114,10.49515
26654,3121,10.78076
26654,3124,8.00783
26654,3363,9.64562
26654,3364,10.43431
26654,3562,10.75739
26654,3970,9.32002
26654,3986,9.72847
26654,4044,5.48983
26654,4244,10.99378
26654,1048,7.73344
36241,58,6.7716
36241,110,6.79737
36241,149,7.90561
36241,411,7.06956
36241,475,8.18271
36241,770,8.05767
36241,772,7.59382
36241,813,7.5103
36241,935,7.83748
36241,976,4.31964
36241,1057,4.09236
36241,1072,8.00286
36241,1096,6.7758
36241,1121,8.18453
36241,1279,8.225
36241,1339,8.2347
36241,1493,4.57598
36241,1511,8.07834
36241,1534,3.20546
36241,1751,6.84656
36241,1886,6.70632
36241,2129,6.01923
36241,2253,8.24211
36241,2318,8.20833
36241,2353,7.7245
36241,2679,6.73336
36241,2971,6.75508
36241,3026,7.47109
36241,3036,6.21925
36241,3114,7.0641
36241,3121,6.69194
36241,3124,4.30573
36241,3363,8.24753
36241,3364,6.69854
36241,3562,6.69447
36241,3970,7.52618
36241,3986,7.45519
36241,4044,1.92214
36241,4244,6.91375
36241,1048,6.09631
52394,58,9.15541
52394,110,9.17769
52394,149,10.05109
52394,411,9.31676
52394,475,10.30599
52394,770,10.18436
52394,772,9.73801
52394,813,9.67021
52394,935,10.12946
52394,976,7.03842
52394,1057,7.67052
52394,1072,10.13063
52394,1096,9.04399
52394,1121,10.30852
52394,1279,10.42451
52394,1339,10.38881
52394,1493,7.10714
52394,1511,10.20691
52394,1534,5.74263
52394,1751,9.15494
52394,1886,9.10957
52394,2129,8.38434
52394,2253,10.38772
52394,2318,10.33174
52394,2353,9.87545
52394,2679,9.12087
52394,2971,9.137
52394,3026,11.01146
52394,3036,10.4591
52394,3114,9.31357
52394,3121,9.10039
52394,3124,7.59902
52394,3363,10.41899
52394,3364,8.96547
52394,3562,9.0884
52394,3970,11.04923
52394,3986,9.58109
52394,4044,5.47429
52394,4244,9.37695
52394,1048,10.47001
7347,58,10.5586
7347,110,10.58437
7347,149,11.69261
7347,411,10.85656
7347,475,11.9697
7347,770,11.84467
7347,772,11.38082
7347,813,11.29729
7347,935,11.62448
7347,976,8.10664
7347,1057,7.87936
7347,1072,11.78986
7347,1096,10.5628
7347,1121,11.97153
7347,1279,12.012
7347,1339,12.0217
7347,1493,8.36298
7347,1511,11.86534
7347,1534,6.99246
7347,1751,10.63356
7347,1886,10.49332
7347,2129,9.80623
7347,2253,12.02911
7347,2318,11.99533
7347,2353,11.51149
7347,2679,10.52035
7347,2971,10.54208
7347,3026,11.25809
7347,3036,10.00625
7347,3114,10.8511
7347,3121,10.47893
7347,3124,8.09273
7347,3363,12.03453
7347,3364,10.48554
7347,3562,10.48147
7347,3970,11.31318
7347,3986,11.24219
7347,4044,5.70914
7347,4244,10.70075
7347,1048,9.88331
7416,58,9.00049
7416,110,8.97895
7416,149,7.56688
7416,411,8.55117
7416,475,7.58137
7416,770,7.60776
7416,772,7.58636
7416,813,7.50749
7416,935,7.30035
7416,976,6.71019
7416,1057,5.53753
7416,1072,7.61974
7416,1096,6.87166
7416,1121,7.57296
7416,1279,7.55808
7416,1339,7.57416
7416,1493,7.03425
7416,1511,7.59083
7416,1534,5.66425
7416,1751,8.79308
7416,1886,9.07062
7416,2129,8.4118
7416,2253,7.56815
7416,2318,7.56648
7416,2353,7.55902
7416,2679,9.02544
7416,2971,9.00459
7416,3026,7.22217
7416,3036,6.27999
7416,3114,8.55947
7416,3121,9.08633
7416,3124,6.10203
7416,3363,7.54384
7416,3364,8.65515
7416,3562,9.04842
7416,3970,7.18812
7416,3986,7.72939
7416,4044,3.57303
7416,4244,8.86033
7416,1048,5.60017
55428,58,7.73557
55428,110,7.72296
55428,149,6.73733
55428,411,7.3343
55428,475,6.92916
55428,770,6.8665
55428,772,6.58761
55428,813,6.48611
55428,935,6.53385
55428,976,8.57977
55428,1057,9.674
55428,1072,6.84173
55428,1096,5.72915
55428,1121,6.92152
55428,1279,7.00298
55428,1339,6.99071
55428,1493,7.92908
55428,1511,6.8645
55428,1534,7.10876
55428,1751,7.52446
55428,1886,7.79413
55428,2129,7.6741
55428,2253,6.98227
55428,2318,6.93275
55428,2353,6.63091
55428,2679,7.75049
55428,2971,7.73319
55428,3026,7.34707
55428,3036,7.55081
55428,3114,7.34144
55428,3121,7.8094
55428,3124,10.44481
55428,3363,6.98
55428,3364,7.38521
55428,3562,7.77231
55428,3970,7.25097
55428,3986,6.64776
55428,4044,7.95183
55428,4244,7.87172
55428,1048,6.26555
20166,58,9.99241
20166,110,10.0179
20166,149,11.07841
20166,411,10.27023
20166,475,11.35372
20166,770,11.22835
20166,772,10.76542
20166,813,10.68338
20166,935,11.0391
20166,976,7.56914
20166,1057,7.41852
20166,1072,11.17356
20166,1096,9.9583
20166,1121,11.35521
20166,1279,11.46811
20166,1339,11.43559
